,level_0,index,Unnamed: 0,Text,Label
3196,3196,3196,3196,Muguruza vence a Vekic por 76 4 y 76 5 y pasa a la segunda ronda en el Abierto de Estados Unidos USOpen  ,0
3197,3197,3197,3197,La incidencia del coronavirus baja 22 puntos hasta los 242 casos por cada 100000 habitantes en los últimos 14 días de forma que España sale de riesgo extremo y se sitúa en riesgo alto en esta quinta ola de la pandemia  ,0
3198,3198,3198,3198,Comienza el regreso presencial a clases en Mexico tras más de un año de escuelas cerradas por la pandemia  ,0
3199,3199,3199,3199,España baja de riesgo extremo a riesgo alto con una incidencia de 242 casos,0
3200,3200,3200,3200,Una clínica pediátrica en Costa Rica marca una pauta en responsabilidad corporativa ,0
3201,3201,3201,3201,Una veintena de organizaciones del área de la salud instaron al presidente de Brasil Jair Bolsonaro a sancionar sin veto el proyecto de ley aprobado por el Congreso que permite la liberación de patentes de insumos y vacunas durante la pandemia ,0
3202,3202,3202,3202,Darias apunta que los pacientes con trasplante sólido o lo que esten en tratamiento oncológico recibirán una tercera dosis de la vacuna contra la covid19 aunque insiste en que la decisión que se tome será siempre de la mano de la evidencia científica  ,0
3203,3203,3203,3203,La Agencia Estatal de Meteorología Aemet preve para mañana martes intervalos nubosos y nubosidad de evolución diurna que producirán chubascos y tormentas dispersos y ocasionales en general  ,0
3204,3204,3204,3204,Dos personas han fallecido este mediodía en el municipio onubense de Niebla tras sufrir un accidente la avioneta en la que viajaban que ha terminado estrellándose en un olivar ubicado en las inmediaciones del aeródromo   ,0
3205,3205,3205,3205,Los Bomberos de Asturias intentan sofocar un incendio que se ha declarado este lunes en una planta reciclaje en Fonciello en el concejo de Llanera que ha provocado una gran columna de humo y quemaduras muy leves a dos trabajadores del complejo  ,0
3206,3206,3206,3206,Docentes paraguayos retornan a las aulas aunque se mantienen las clases a distancia  ,0
3207,3207,3207,3207,Albares ha reconocido este lunes que no fue bien previsto el cambio de regimen en Afganistán pero que si imprevisión hubo fue del mundo de la comunidad internacional y no solo de España por lo que la autocrítica la hará en el seno de la OTAN  ,0
3208,3208,3208,3208,a UE vuelve a limitar los viajes desde EEUU y desde Israel por la pandemia,0
3209,3209,3209,3209,Las fuerzas de Estados Unidos frustraron en las últimas horas un ataque con cinco cohetes contra el aeropuerto de Kabul informó el Pentágono ,0
3210,3210,3210,3210,Ida se mueve hacia el norte de EEUU ahora como una peligrosa tormenta tropical con vientos máximo sostenidos de 65 kilómetros por hora y amenazas de marejada ciclónica tras devastar como un potente huracán Luisiana ,0
3211,3211,3211,3211,Chile empuja por el acuerdo en defensa de la alta mar Es hora de actuar ,0
3212,3212,3212,3212,La cifra global de muertos por la covid19 superó este lunes los 45 millones con Estados Unidos y Brasil como los países más golpeados según el recuento independiente de la Universidad Johns Hopkins ,0
3213,3213,3213,3213,Las galaxias contaminan el ambiente en el que existen pues mientras en ellas entran elementos como el hidrógeno o el helio lo que devuelven al cosmos es hierro y carbono entre otras sustancias  ,0
3214,3214,3214,3214,Invertir con enfoque de genero la esperanza de las mujeres en Latinoamerica ,0
3215,3215,3215,3215,Estados Unidos evacuó a 1200 personas de Afganistán en las últimas 24 horas lo que confirma la ralentización con respecto a jornadas anteriores a un día del fin de la misión en el país centroasiático ,0
3216,3216,3216,3216,  Covid19 Imágenes de una crisis en el mundo 30 de agosto   En EFE te resumimos las imágenes más destacadas del día en todo el planeta sobre la crisis del coronavirus  Toda la información en Efeservicios  ,0
3217,3217,3217,3217,El músico canadiense Drake publicará este viernes 3 de septiembre su esperado nuevo disco de estudio titulado Certified Lover Boy según confirmó hoy a traves de sus redes sociales  ,0
3218,3218,3218,3218,Fallecen dos personas en un accidente de avioneta en Niebla Huelva,0
3219,3219,3219,3219,García Egea mantiene la negativa del PP a pactar la renovación del Consejo General del Poder Judicial que cumple mil días en funciones a menos que haya pasos firmes en su exigencia de despolitizar este órgano  ,0
3220,3220,3220,3220,  Les esperaba muerte el relato de un feliz reencuentro lejos de Afganistán  por Jose F Sánchez ,0
3221,3221,3221,3221,La Audiencia Nacional rechaza la petición de Interior de inadmitir el recurso contra la instrucción sobre las repatriaciones a Marruecos de los menores en Ceuta   Continua con la causa y da ocho días de plazo a la asociación para formalizar la demanda  ,0
3222,3222,3222,3222, Comisión de Transición Ecológica y Reto Demográfico ,0
3223,3223,3223,3223,El PSOE acusa al PP de realizar un sabotaje institucional al Consejo General del Poder Judicial con mil días bloqueados y subraya que la solución está en la voluntad de diálogo y acuerdo del líder de los populares Pablo Casado   ,0
3224,3224,3224,3224,La portavoz del Gobierno Isabel Rodríguez afirma que Pablo Casado ha vuelto a perder el sentido de Estado al cuestionar la operación logística desarrollada en Afganistán y de seguir así perderá sentido la posición política de su partido  ,0
3225,3225,3225,3225,Los reyes acompañados de la infanta Sofía despiden en el aeropuerto a la princesa Leonor que este lunes inicia las clases de bachillerato en un internado del sur de Gales   ,0
3226,3226,3226,3226,Mbappe se concentra con la selección francesa con su futuro en el aire  ,0
3227,3227,3227,3227,La Amazonía brasileña concentra el 72  de toda la extracción minera del país   ,0
3228,3228,3228,3228,Andalucía sale de la situación de riesgo extremo por covid tras registrar una incidencia de 2378 casos por cada 100000 habitantes   La comunidad ha estado por encima de 250 durante un mes y veinte días  ,0
3229,3229,3229,3229,Los apátridas en mayor riesgo ante la pandemia y crisis como la de Afganistán  ,0
3230,3230,3230,3230,El precio de la electricidad en el mercado mayorista se ha situado para este martes en 13053 euros megavatio hora MWh con lo que cerrará agosto con un nuevo máximo histórico casi un 5  por encima de los 12445 eurosMWh registrados para hoy  ,0
3231,3231,3231,3231,El precio de la luz subirá este martes hasta 13053 euros su nuevo record,0
3232,3232,3232,3232,Un total de ocho películas la mitad óperas primas conformarán la sección Made in Spain de la 69 edición del Festival Internacional de Cine de San Sebastián 69SSISS   ,0
3233,3233,3233,3233,El Supremo griego mantiene la vacunación obligatoria de sanitarios  ,0
3234,3234,3234,3234,Banco Sabadell ha comunicado este lunes a los representantes de los trabajadores que pone en marcha un ERE para ajustar la plantilla de la entidad con la intención de priorizar las bajas incentivadas y las prejubilaciones  ,0
3235,3235,3235,3235,Banco Sabadell pone en marcha un nuevo ERE para ajustar su plantilla,0
3236,3236,3236,3236,El Gobierno Vasco suaviza las restricciones contra la covid19  Los aforos pasarán del 35  actual al 60  en comercios y espacios culturales y al 50  en la hostelería donde el máximo de personas por mesa aumentará de 6 a 8  ,0
3237,3237,3237,3237,La nadadora española Teresa Perales repite en Tokio la plata de Río en los 100 espalda  Tokyo2020  JuegosParalímpicos   ,0
3238,3238,3238,3238,La recuperación del PIB del conjunto de los países del G7 se aceleró en el segundo trimestre del año pero aun así a finales de junio continuaba estando un 07  por debajo del nivel que había al terminar 2019  ,0
3239,3239,3239,3239,La Organización Mundial de la Salud OMS considera muy preocupante la subida del contagio de coronavirus en las últimas semanas en Europa una situación agravada por el bajo índice de vacunación en grupos prioritarios en algunos países del continente  ,0
3240,3240,3240,3240,Las bacterias marinas del volcán Tagoro con potencial para uso farmaceutico  Por Ana Santana  ,0
3241,3241,3241,3241,eresa Perales resurge para colgarse una plata en Tokio Tokyo2020  JuegosParalímpicos,0
3242,3242,3242,3242,Cuatro claves para una Vuelta con todo por decidir LaVuelta21   ,0
3243,3243,3243,3243,Si tienes un trabajo periodístico sobre viajes hecho con el telefono participa en los Premios Internacionales de Periodismo MóviI de EFE  y     Plazo máximo de inscripción 8 de septiembre  ℹ    MojoEFEUOC ,0
3244,3244,3244,3244,a OMS cree muy preocupante el aumento de transmisión en las últimas semanas,0
3245,3245,3245,3245,Llega a Albania un nuevo contingente de 150 refugiados afganos  ,0
3246,3246,3246,3246,Londres queda un largo camino para dar a los talibanes reconocimiento diplomático  ,0
3247,3247,3247,3247,Enric Mas Poder ganar la Vuelta no me da vertigo me motiva LaVuelta21  ,0
3248,3248,3248,3248,Septiembre suele ser el gran mes de los videojuegos la epoca en la que las principales compañías del sector lanzan al mercado sus títulos más importantes entre los que destacan un adelanto del FIFA 22 y el NBA 2K22  Por Javier López  ,0
3249,3249,3249,3249,Varios proyectiles golpean la ciudad de Kabul sin dejar víctimas   ,0
3250,3250,3250,3250,Francia donará otros 10 millones de vacunas contra la covid para África  ,0
3251,3251,3251,3251,La nadadora barcelonesa Nuria Marques repite en Tokio la plata de Río en los 100 mariposa Tokyo2020  JuegosParalímpicos   ,0
3252,3252,3252,3252,Dos meses despues de la segunda dosis de las vacunas contra el SARSCoV2 la respuesta inmune disminuye un 20  coronavirus    ,0
3253,3253,3253,3253,Las lluvias torrenciales dejan más de 100 lm2 en Canet y Sagunto Valencia   ,0
3254,3254,3254,3254,  Alain Perez Me mueve la ilusión el deseo de volver a cantar con la gente  Por Irene Dalmases  ,0
3255,3255,3255,3255,Abren una investigación sobre el incendio que devoró totalmente un rascacielos en Milán   ,0
3256,3256,3256,3256,Las ventas del comercio al por menor se incrementó un ligero 01  en julio en comparación con el mismo mes del año anterior con lo que encadenaron 5 meses consecutivos al alza tras las caídas experimentadas a partir de marzo de 2020  ,0
3257,3257,3257,3257,La falta de chips obliga a las plantas de automóviles españolas a parar  ,0
3258,3258,3258,3258,Buika cierra la octava edición del Flamenco OnFire2021   ,0
3259,3259,3259,3259,  Montatore publica la biografía definitiva de Francisco Umbral en tebeo  Por Nacho Casado   ,0
3260,3260,3260,3260,ANÁLISIS  Quartararo y Gardner ganan y convencen Acosta pierde pero se mantiene MotoGP Moto2 Moto3  Por    ,0
3261,3261,3261,3261,El presidente palestino Mahmud Abás mantiene la primera reunión de alto nivel israelopalestina desde 2010  ,0
3262,3262,3262,3262,El papa Francisco respecto a su reciente operación Un enfermero me salvó la vida  ,0
3263,3263,3263,3263,Europa retoma el camino hacia el Campeonato del Mundo de Catar que se disputará en diciembre del 2022  ,0
3264,3264,3264,3264,El índice de precios de consumo IPC repuntó en agosto hasta el 33  interanual a consecuencia del encarecimiento de los precios de la electricidad de acuerdo con el indicador adelantado publicado este lunes por el INE  ,0
3265,3265,3265,3265,a inflación sube al 33  en agosto en España por el encarecimiento de la electricidad,0
3266,3266,3266,3266,,0
3267,3267,3267,3267,Al menos un muerto por el huracán Ida que deja a oscuras Nueva Orleans   ,0
3268,3268,3268,3268,Las comunidades de Aragón Cataluña y Valencia están este lunes en alerta naranja por lluvias que podrían dejar hasta 80 litros por metro cuadrado en una hora y tormentas probablemente acompañadas de granizo  ,0
3269,3269,3269,3269,Nueva Zelanda extiende el confinamiento en su ciudad más poblada  ,0
3270,3270,3270,3270,EEUU mantiene operaciones en el aeropuerto de Kabul tras el ataque con cohetes   ,0
3271,3271,3271,3271,Millones de niños indonesios vuelven al colegio despues de año y medio     ADI WEDA ,0
3272,3272,3272,3272,Cesar Soto Grado árbitro del partido entre el Atletico de Madrid y el Villarreal recogió en su acta una discusión entre tecnicos y jugadores de ambos equipos en el túnel de vestuarios ,0
3273,3273,3273,3273,Varias explosiones presuntamente causadas por cohetes tuvieron lugar este lunes en la ciudad de Kabul dos días despues de que dos ataques con explosivos dejarán al menos seis civiles muertos en la capital afgana ,0
3274,3274,3274,3274,Susana Rodríguez finalizó quinta en los 1500 metros clase T11 junto a su guía Celso Comesaña se quedó sin el ansiado doblete en los Juegos Paralímpicos de Tokio tras la victoria de hace unos días en triatlón  JuegosParalimpicos Tokyo2020 ,0
3275,3275,3275,3275,La mexicana Mónica Olivia Rodríguez y su guía Kevin Aguilar se coronaron campeones paralímpicos en los Juegos de Tokio en la prueba de 1500 clase T11 en los que además pulverizaron el record del mundo  JuegosParalimpicos Tokyo2020 ,0
